,smiles_monomer,monomers,distribution,replicate_structure,smiles_polymer,mechanism,fake_Tg,fake_Tm
167,CC(O)CC(=O)O.CCCCC(O)CC(=O)O,"('CC(O)CC(=O)O', 'CCCCC(O)CC(=O)O')",[],0,CCCCC(O)CC(=O)OC(CCCC)CC(=O)OC(CCCC)CC(=O)OC(C)CC(=O)OC(CCCC)CC(=O)OC(CCCC)CC(=O)OC(C)CC(=O)OC(CCCC)CC(=O)O,ester,-96.71961829145916,40.033836659295325
157,Nc1ccc(C(=O)c2ccc(N)cc2)cc1.O=C(O)CCCCCCCCC(=O)O,"('Nc1ccc(C(=O)c2ccc(N)cc2)cc1', 'O=C(O)CCCCCCCCC(=O)O')",[],0,Nc1ccc(C(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(=O)c4ccc(NC(=O)CCCCCCCCC(=O)Nc5ccc(C(=O)c6ccc(NC(=O)CCCCCCCCC(=O)Nc7ccc(C(=O)c8ccc(NC(=O)CCCCCCCCC(=O)O)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,amide,135.22599168500884,183.84011484470548
155,O=C(O)CCCCCCC(=O)O.OC1CCC(O)CC1,"('O=C(O)CCCCCCC(=O)O', 'OC1CCC(O)CC1')",[],0,O=C(O)CCCCCCC(=O)OC1CCC(OC(=O)CCCCCCC(=O)OC2CCC(OC(=O)CCCCCCC(=O)OC3CCC(OC(=O)CCCCCCC(=O)OC4CCC(O)CC4)CC3)CC2)CC1,ester,39.58433919201221,124.54229029904756
154,O=C(O)CCCCCCCCCCCCCCCO,"('O=C(O)CCCCCCCCCCCCCCCO',)",[],0,O=C(O)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCO,ester,-23.172511801037558,85.63304268335672
153,O=C(O)CCCCC(=O)O.OC1CCC(O)CC1,"('O=C(O)CCCCC(=O)O', 'OC1CCC(O)CC1')",[],0,O=C(O)CCCCC(=O)OC1CCC(OC(=O)CCCCC(=O)OC2CCC(OC(=O)CCCCC(=O)OC3CCC(OC(=O)CCCCC(=O)OC4CCC(O)CC4)CC3)CC2)CC1,ester,12.340647680159307,107.65120156169877
152,Nc1cccc(Cc2ccc(Oc3ccc(Oc4ccc(C(=O)c5cccc(N)c5)cc4)cc3)cc2)c1.O=C(O)c1cccc(C(=O)O)c1,"('Nc1cccc(Cc2ccc(Oc3ccc(Oc4ccc(C(=O)c5cccc(N)c5)cc4)cc3)cc2)c1', 'O=C(O)c1cccc(C(=O)O)c1')",[],0,Nc1cccc(Cc2ccc(Oc3ccc(Oc4ccc(C(=O)c5cccc(NC(=O)c6cccc(C(=O)Nc7cccc(C(=O)c8ccc(Oc9ccc(Oc%10ccc(Cc%11cccc(NC(=O)c%12cccc(C(=O)Nc%13cccc(C(=O)c%14ccc(Oc%15ccc(Oc%16ccc(Cc%17cccc(NC(=O)c%18cccc(C(=O)Nc%19cccc(C(=O)c%20ccc(Oc%21ccc(Oc%22ccc(Cc%23cccc(NC(=O)c%24cccc(C(=O)O)c%24)c%23)cc%22)cc%21)cc%20)c%19)c%18)c%17)cc%16)cc%15)cc%14)c%13)c%12)c%11)cc%10)cc9)cc8)c7)c6)c5)cc4)cc3)cc2)c1,amide,-7.7014667172664275,95.22509063529482
151,O=C(O)CCCCCCCCCO,"('O=C(O)CCCCCCCCCO',)",[],0,O=C(O)CCCCCCCCCOC(=O)CCCCCCCCCOC(=O)CCCCCCCCCOC(=O)CCCCCCCCCOC(=O)CCCCCCCCCOC(=O)CCCCCCCCCOC(=O)CCCCCCCCCOC(=O)CCCCCCCCCO,ester,60.966764515730006,137.7993939997526
150,O=C(O)CCCCCO,"('O=C(O)CCCCCO',)",[],0,O=C(O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCO,ester,-88.94142188210142,44.856318433097115
149,O=C(O)CCCCO,"('O=C(O)CCCCO',)",[],0,O=C(O)CCCCOC(=O)CCCCOC(=O)CCCCOC(=O)CCCCOC(=O)CCCCOC(=O)CCCCOC(=O)CCCCOC(=O)CCCCO,ester,-88.99676941544448,44.82200296242443
148,CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)ccc21.O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,"('CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)ccc21', 'O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1')",[],0,CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(NC(=O)c5ccc(C(=O)c6ccc(C(=O)O)c(C(=O)O)c6)cc5C(=O)Nc5ccc(-c6ccc(Oc7ccc(C8(C)CC(C)(C)c9ccc(Oc%10ccc(-c%11ccc(NC(=O)c%12cc(C(=O)c%13ccc(C(=O)Nc%14ccc(-c%15ccc(Oc%16ccc(C%17(C)CC(C)(C)c%18ccc(Oc%19ccc(-c%20ccc(NC(=O)c%21ccc(C(=O)c%22ccc(C(=O)O)c(C(=O)O)c%22)cc%21C(=O)O)cc%20)cc%19C(F)(F)F)cc%18%17)cc%16)c(C(F)(F)F)c%15)cc%14)c(C(=O)O)c%13)ccc%12C(=O)Nc%12ccc(-c%13ccc(Oc%14ccc%15c(c%14)C(C)(c%14ccc(Oc%16ccc(-c%17ccc(NC(=O)c%18ccc(C(=O)c%19ccc(C(=O)O)c(C(=O)O)c%19)cc%18C(=O)O)cc%17)cc%16C(F)(F)F)cc%14)CC%15(C)C)c(C(F)(F)F)c%13)cc%12)cc%11)cc%10C(F)(F)F)cc98)cc7)c(C(F)(F)F)c6)cc5)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)ccc21,amide,204.65220526682725,226.8843672654329
147,O=C(O)CCCCS(=O)(=O)CCCCC(=O)O.OCCCCCCCCCCCCCCCCCCCCO,"('O=C(O)CCCCS(=O)(=O)CCCCC(=O)O', 'OCCCCCCCCCCCCCCCCCCCCO')",[],0,O=C(O)CCCCS(=O)(=O)CCCCC(=O)OCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)OCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)OCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)OCCCCCCCCCCCCCCCCCCCCO,ester,-28.281907071352492,82.46521761576145
156,Nc1cccc(C(=O)c2ccc(Oc3ccc(C(=O)c4cccc(N)c4)cc3)cc2)c1.O=C(O)CCCCCCCCC(=O)O,"('Nc1cccc(C(=O)c2ccc(Oc3ccc(C(=O)c4cccc(N)c4)cc3)cc2)c1', 'O=C(O)CCCCCCCCC(=O)O')",[],0,Nc1cccc(C(=O)c2ccc(Oc3ccc(C(=O)c4cccc(NC(=O)CCCCCCCCC(=O)Nc5cccc(C(=O)c6ccc(Oc7ccc(C(=O)c8cccc(NC(=O)CCCCCCCCC(=O)Nc9cccc(C(=O)c%10ccc(Oc%11ccc(C(=O)c%12cccc(NC(=O)CCCCCCCCC(=O)Nc%13cccc(C(=O)c%14ccc(Oc%15ccc(C(=O)c%16cccc(NC(=O)CCCCCCCCC(=O)O)c%16)cc%15)cc%14)c%13)c%12)cc%11)cc%10)c9)c8)cc7)cc6)c5)c4)cc3)cc2)c1,amide,1.6484068761304087,101.02201226320085
146,Nc1cccc(Oc2ccc(C(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1.O=C(O)c1cccc(C(=O)O)c1,"('Nc1cccc(Oc2ccc(C(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1', 'O=C(O)c1cccc(C(=O)O)c1')",[],0,Nc1cccc(Oc2ccc(C(=O)c3ccc(Oc4cccc(NC(=O)c5cccc(C(=O)Nc6cccc(Oc7ccc(C(=O)c8ccc(Oc9cccc(NC(=O)c%10cccc(C(=O)Nc%11cccc(Oc%12ccc(C(=O)c%13ccc(Oc%14cccc(NC(=O)c%15cccc(C(=O)Nc%16cccc(Oc%17ccc(C(=O)c%18ccc(Oc%19cccc(NC(=O)c%20cccc(C(=O)O)c%20)c%19)cc%18)cc%17)c%16)c%15)c%14)cc%13)cc%12)c%11)c%10)c9)cc8)cc7)c6)c5)c4)cc3)cc2)c1,amide,215.74152146637562,233.75974330915287
168,O=C(O)CCCCOc1ccc(C(=O)O)cc1.OCCO,"('O=C(O)CCCCOc1ccc(C(=O)O)cc1', 'OCCO')",[],0,O=C(CCCCOc1ccc(C(=O)OCCOC(=O)c2ccc(OCCCCC(=O)OCCOC(=O)c3ccc(OCCCCC(=O)OCCOC(=O)CCCCOc4ccc(C(=O)O)cc4)cc3)cc2)cc1)OCCO,ester,215.70592072973733,233.73767085243713
170,CC(O)C(=O)O,"('CC(O)C(=O)O',)",[],0,CC(O)C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)O,ester,-99.09284683772542,38.56243496061024
190,O=C(O)CCCCC(=O)O.OCCO,"('O=C(O)CCCCC(=O)O', 'OCCO')",[],0,O=C(O)CCCCC(=O)OCCOC(=O)CCCCC(=O)OCCOC(=O)CCCCC(=O)OCCOC(=O)CCCCC(=O)OCCO,ester,68.0273382111398,142.17694969090667
189,O=C(O)c1cccc(C(=O)O)c1.OCCOCCO,"('O=C(O)c1cccc(C(=O)O)c1', 'OCCOCCO')",[],0,O=C(O)c1cccc(C(=O)OCCOCCOC(=O)c2cccc(C(=O)OCCOCCOC(=O)c3cccc(C(=O)OCCOCCOC(=O)c4cccc(C(=O)OCCOCCO)c4)c3)c2)c1,ester,7.840144593209786,104.86088964779006
188,NCCCCCCCN.O=C(O)CCCCCCC(=O)O,"('NCCCCCCCN', 'O=C(O)CCCCCCC(=O)O')",[],0,NCCCCCCCNC(=O)CCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCC(=O)O,amide,115.97146477385678,171.9023081597912
187,NCCCCN.O=C(O)CCCCC(=O)O,"('NCCCCN', 'O=C(O)CCCCC(=O)O')",[],0,NCCCCNC(=O)CCCCC(=O)NCCCCNC(=O)CCCCC(=O)NCCCCNC(=O)CCCCC(=O)NCCCCNC(=O)CCCCC(=O)O,amide,206.7950461437507,228.21292860912544
186,NCCCCN.O=C(O)CCCCCCCCC(=O)O,"('NCCCCN', 'O=C(O)CCCCCCCCC(=O)O')",[],0,NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)O,amide,181.0633408534569,212.2592713291433
185,Cc1ccc2nc(-c3cc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)c3)[nH]c2c1.Nc1cc(N)cc(-c2nc3ccccc3[nH]2)c1,"('Cc1ccc2nc(-c3cc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)c3)[nH]c2c1', 'Nc1cc(N)cc(-c2nc3ccccc3[nH]2)c1')",[],0,Cc1ccc2nc(-c3cc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc(N4C(=O)c5ccc(C(=O)Nc6cc(NC(=O)c7ccc8c(c7)C(=O)N(c7cc(-c9nc%10ccc(C)cc%10[nH]9)cc(N9C(=O)c%10ccc(C(=O)Nc%11cc(NC(=O)c%12ccc%13c(c%12)C(=O)N(c%12cc(-c%14nc%15ccc(C)cc%15[nH]%14)cc(N%14C(=O)c%15ccc(C(=O)Nc%16cc(NC(=O)c%17ccc%18c(c%17)C(=O)N(c%17cc(-c%19nc%20ccc(C)cc%20[nH]%19)cc(N%19C(=O)c%20ccc(C(=O)Nc%21cc(N)cc(-c%22nc%23ccccc%23[nH]%22)c%21)cc%20C%19=O)c%17)C%18=O)cc(-c%17nc%18ccccc%18[nH]%17)c%16)cc%15C%14=O)c%12)C%13=O)cc(-c%12nc%13ccccc%13[nH]%12)c%11)cc%10C9=O)c7)C8=O)cc(-c7nc8ccccc8[nH]7)c6)cc5C4=O)c3)[nH]c2c1,amide,107.08400206129332,166.39208127800185
184,O=C(O)CCCC(=O)O.OCCO,"('O=C(O)CCCC(=O)O', 'OCCO')",[],0,O=C(O)CCCC(=O)OCCOC(=O)CCCC(=O)OCCOC(=O)CCCC(=O)OCCOC(=O)CCCC(=O)OCCO,ester,-92.40602735785546,42.708263038129616
183,CC(CC(=O)O)C(=O)O.OCCCCCCCCCCO,"('CC(CC(=O)O)C(=O)O', 'OCCCCCCCCCCO')",[],0,CC(CC(=O)OCCCCCCCCCCOC(=O)CC(C)C(=O)OCCCCCCCCCCOC(=O)CC(C)C(=O)OCCCCCCCCCCOC(=O)CC(C)C(=O)OCCCCCCCCCCO)C(=O)O,ester,200.45064849616023,224.27940206761934
182,O=C(Cl)c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(=O)Cl)cc3)cc2)cc1.OCCOCCOCCO,"('O=C(Cl)c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(=O)Cl)cc3)cc2)cc1', 'OCCOCCOCCO')",[],0,O=C(Cl)c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(=O)OCCOCCOCCOC(=O)c4ccc(OC(=O)c5ccc(C(=O)Oc6ccc(C(=O)OCCOCCOCCOC(=O)c7ccc(OC(=O)c8ccc(C(=O)Oc9ccc(C(=O)OCCOCCOCCOC(=O)c%10ccc(OC(=O)c%11ccc(C(=O)Oc%12ccc(C(=O)OCCOCCOCCO)cc%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,ester,112.15640270120099,169.53696967474463
169,NCCCCCCCN.O=C(O)CCCCCCCCC(=O)O,"('NCCCCCCCN', 'O=C(O)CCCCCCCCC(=O)O')",[],0,NCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCCCC(=O)O,amide,-64.02683355129521,60.30336319819697
181,NCCCCCCN.O=C(O)CCCCCCCC(=O)O,"('NCCCCCCN', 'O=C(O)CCCCCCCC(=O)O')",[],0,NCCCCCCNC(=O)CCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCC(=O)O,amide,231.68603709902635,243.64534300139633
179,CC(CO)CC(C)(C)CCO.O=C(O)c1ccc(C(=O)O)cc1,"('CC(CO)CC(C)(C)CCO', 'O=C(O)c1ccc(C(=O)O)cc1')",[],0,CC(COC(=O)c1ccc(C(=O)OCCC(C)(C)CC(C)COC(=O)c2ccc(C(=O)OCC(C)CC(C)(C)CCOC(=O)c3ccc(C(=O)OCC(C)CC(C)(C)CCOC(=O)c4ccc(C(=O)O)cc4)cc3)cc2)cc1)CC(C)(C)CCO,ester,242.70734397001843,250.47855326141143
178,O=C(O)CCCCCCCCC(=O)O.OCCOCCO,"('O=C(O)CCCCCCCCC(=O)O', 'OCCOCCO')",[],0,O=C(O)CCCCCCCCC(=O)OCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCO,ester,87.94855050279463,154.52810131173266
177,NCCCCCCN.O=C(O)CCCC(=O)O,"('NCCCCCCN', 'O=C(O)CCCC(=O)O')",[],0,NCCCCCCNC(=O)CCCC(=O)NCCCCCCNC(=O)CCCC(=O)NCCCCCCNC(=O)CCCC(=O)NCCCCCCNC(=O)CCCC(=O)O,amide,69.85114558447194,143.3077102623726
176,C[C@H](N)C(=O)O,"('C[C@H](N)C(=O)O',)",[],0,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,amide,-59.493300867127566,63.11415346238091
175,NCCCCCC(=O)O.NCCCCCCN.O=C(O)c1ccc(C(=O)O)cc1,"('NCCCCCC(=O)O', 'NCCCCCCN', 'O=C(O)c1ccc(C(=O)O)cc1')",[],0,O=C(CCCCCNC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O)cc2)cc1)NCCCCCCNC(=O)CCCCCNC(=O)c1ccc(C(=O)O)cc1,amide,5.556098362826475,103.44478098495242
174,O=C(O)CCCC(=O)O.OCCOCCO,"('O=C(O)CCCC(=O)O', 'OCCOCCO')",[],0,O=C(O)CCCC(=O)OCCOCCOC(=O)CCCC(=O)OCCOCCOC(=O)CCCC(=O)OCCOCCOC(=O)CCCC(=O)OCCOCCO,ester,-38.88017550447731,75.89429118722407
173,NCCCCCC(=O)O.NCCCCCCN.O=C(O)CCCCC(=O)O,"('NCCCCCC(=O)O', 'NCCCCCCN', 'O=C(O)CCCCC(=O)O')",[],0,O=C(O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)NCCCCCCNC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)CCCCC(=O)O,amide,10.801943512035407,106.69720497746195
172,NCCCCCCCN.O=C(O)CCCCCCCCCCSCCCCSCCCCCCCCCCC(=O)O,"('NCCCCCCCN', 'O=C(O)CCCCCCCCCCSCCCCSCCCCCCCCCCC(=O)O')",[],0,NCCCCCCCNC(=O)CCCCCCCCCCSCCCCSCCCCCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCCCCCSCCCCSCCCCCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCCCCCSCCCCSCCCCCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCCCCCSCCCCSCCCCCCCCCCC(=O)O,amide,-95.24222776832025,40.94981878364145
171,O=C(O)CCCCCCCCC(=O)O.OCCO,"('O=C(O)CCCCCCCCC(=O)O', 'OCCO')",[],0,O=C(O)CCCCCCCCC(=O)OCCOC(=O)CCCCCCCCC(=O)OCCOC(=O)CCCCCCCCC(=O)OCCOC(=O)CCCCCCCCC(=O)OCCO,ester,200.987157032501,224.61203736015062
180,NCCCCCCN.O=C(O)CCCCC(=O)O,"('NCCCCCCN', 'O=C(O)CCCCC(=O)O')",[],0,NCCCCCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)CCCCC(=O)O,amide,72.10399079837549,144.7044742949928
145,O=C(O)CCSCCC(=O)O.OCCOCCOCCOCCO,"('O=C(O)CCSCCC(=O)O', 'OCCOCCOCCOCCO')",[],0,O=C(O)CCSCCC(=O)OCCOCCOCCOCCOC(=O)CCSCCC(=O)OCCOCCOCCOCCOC(=O)CCSCCC(=O)OCCOCCOCCOCCOC(=O)CCSCCC(=O)OCCOCCOCCOCCO,ester,-65.0278765679343,59.682716527880736
288,Nc1ccc(Cc2ccc(N)cc2)cc1.O=C(O)C12CC3CC4CC1C1CC2C(C(=O)O)(C3)C1C4,"('Nc1ccc(Cc2ccc(N)cc2)cc1', 'O=C(O)C12CC3CC4CC1C1CC2C(C(=O)O)(C3)C1C4')",[],0,Nc1ccc(Cc2ccc(NC(=O)C34CC5CC6CC3C3CC4C(C(=O)Nc4ccc(Cc7ccc(NC(=O)C89CC%10CC%11CC8C8CC9C(C(=O)Nc9ccc(Cc%12ccc(NC(=O)C%13%14CC%15CC%16CC%17C(CC%13C%17(C(=O)Nc%13ccc(Cc%17ccc(NC(=O)C%18%19CC%20CC%21CC%22C(CC%18C%22(C(=O)O)C%20)C%19C%21)cc%17)cc%13)C%15)C%14C%16)cc%12)cc9)(C%10)C8C%11)cc7)cc4)(C5)C3C6)cc2)cc1,amide,-82.12601842105302,49.08186857894713
